Pathway,.id,Gene,Class,Description,释义,Number of founder sets,Number of genes
DNA_REPAIR,HALLMARK_DNA_REPAIR,TSG101,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,USP11,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,TAF1C,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,TARBP2,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,POLH,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,CETN2,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,POLD1,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,CANT1,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,PDE4B,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,DGCR8,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,RAD51,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,SURF1,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,PNP,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,ADA,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,NME3,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,GTF3C5,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,NT5C,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,AK1,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,GTF2H1,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,HCLS1,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,APRT,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,ERCC8,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,IMPDH2,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,POLB,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,SDCBP,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,SF3A3,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,DAD1,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,UPF3B,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,GUK1,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,TP53,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,ADRM1,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,SEC61A1,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,POLA2,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,FEN1,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,ZNF707,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,NUDT9,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,PDE6G,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,TYMS,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,BCAP31,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,DDB1,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,NFX1,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,RAD52,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,ADCY6,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,ARL6IP1,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,DGUOK,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,POLL,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,SMAD5,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,MPG,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,DUT,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,POLA1,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,AGO4,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,RALA,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,ZWINT,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,BCAM,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,TK2,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,CSTF3,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,GTF2H5,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,HPRT1,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,BOLA2,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,GPX4,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,MPC2,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,CDA,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,ALYREF,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,MRPL40,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,NPR2,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,REV3L,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,EDF1,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,GSDME,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,TMED2,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,STX3,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,RAE1,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,UMPS,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,EIF1B,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,AK3,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,NUDT21,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,RBX1,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,SRSF6,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,GMPR2,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,DCTN4,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,COX17,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,CMPK2,DNA damage,DNA repair,DNA修复,44,150
DNA_REPAIR,HALLMARK_DNA_REPAIR,CCNO,DNA damage,DNA repair,DNA修复,44,150
E2F_TARGETS,HALLMARK_E2F_TARGETS,AURKA,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,BRCA2,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,CCP110,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,CENPE,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,CKS2,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,DCLRE1B,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,DNMT1,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,DONSON,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,EED,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,GINS1,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,GINS4,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,H2AZ1,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,LIG1,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,MAD2L1,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,MCM2,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,MCM4,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,MCM5,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,MCM7,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,MELK,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,MMS22L,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,NAA38,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,NASP,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,NUDT21,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,NUP205,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,ORC6,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,PCNA,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,PLK4,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,POLE,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,PRIM2,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,RAD51AP1,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,RFC2,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,RPA2,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,RPA3,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,SUV39H1,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,TMPO,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,UBE2T,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,WDR90,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,CDK1,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,MCM3,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,TOP2A,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,MCM6,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,BIRC5,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,CCNB2,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,RRM2,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,HMGB2,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,BUB1B,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,RFC3,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,EZH2,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,CHEK1,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,SMC4,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,MKI67,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,CDC20,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,PLK1,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,KIF2C,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,DLGAP5,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,AURKB,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,CDC25A,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,TRIP13,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,H2AX,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,HMMR,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,E2F8,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,BRCA1,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,MYBL2,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,POLD1,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,RACGAP1,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,CKS1B,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,KPNA2,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,MSH2,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,CDKN3,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,ATAD2,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,RPA1,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,STMN1,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,TIPIN,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,TK1,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,CDCA8,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,ESPL1,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,NCAPD2,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,RANBP1,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,MRE11,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,KIF4A,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,LMNB1,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,KIF22,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,UNG,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,SMC1A,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,CCNE1,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,CDCA3,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,ASF1B,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,POLA2,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,TIMELESS,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,HELLS,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,UBE2S,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,PRKDC,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,RAN,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,USP1,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,SPAG5,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,POLD3,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,DUT,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,TACC3,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,KIF18B,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,CDC25B,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,SRSF1,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,GINS3,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,NOLC1,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,SLBP,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,CHEK2,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,SPC25,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,BARD1,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,DCTPP1,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,SMC3,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,RNASEH2A,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,DEK,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,CENPM,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,RAD51C,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,CBX5,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,RFC1,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
E2F_TARGETS,HALLMARK_E2F_TARGETS,POLD2,proliferation,E2F targets,参与哺乳动物细胞中DNA的细胞周期调控和合成,420,200
